s t k edges
43 36 1 43-10,10-44,44-1,1-0,0-4,4-5,5-3,3-29,29-36
43 36 2 43-9,9-41,41-26,26-21,21-30,30-36
8 2 0 8-1,1-0,0-4,4-2
8 2 1 8-9,9-41,41-21,21-30,30-32,32-2
8 2 2 8-1,1-0,0-4,4-5,5-2
33 14 0 33-32,32-29,29-14
33 14 1 33-2,2-6,6-15,15-14
33 14 2 33-7,7-3,3-29,29-12,12-13,13-14
14 24 0 14-29,29-3,3-24
14 24 1 14-15,15-6,6-25,25-24
14 24 2 14-13,13-12,12-29,29-6,6-22,22-24
36 13 0 36-29,29-12,12-13
36 13 1 36-35,35-34,34-29,29-14,14-13
36 13 2 36-29,29-14,14-13
12 22 0 12-29,29-6,6-22
12 22 1 12-11,11-29,29-3,3-24,24-22
12 22 2 12-27,27-29,29-6,6-22
2 28 0 2-32,32-34,34-28
2 28 1 2-3,3-29,29-28
2 28 2 2-6,6-29,29-12,12-28
27 12 0 27-12
27 12 1 27-29,29-12
27 12 2 27-29,29-11,11-12
30 11 0 30-32,32-29,29-11
30 11 1 30-36,36-29,29-12,12-11
30 11 2 30-36,36-29,29-11
0 42 0 0-1,1-44,44-45,45-42
0 42 1 0-4,4-2,2-32,32-30,30-21,21-41,41-42
0 42 2 0-1,1-39,39-40,40-41,41-42
20 37 0 20-32,32-37
20 37 1 20-31,31-30,30-37
20 37 2 20-32,32-30,30-37
3 39 0 3-2,2-4,4-0,0-1,1-39
3 39 1 3-29,29-36,36-30,30-21,21-41,41-40,40-39
3 39 2 3-5,5-4,4-0,0-1,1-39
6 16 0 6-2,2-32,32-37,37-16
6 16 1 6-29,29-36,36-19,19-17,17-16
6 16 2 6-29,29-32,32-37,37-16
28 37 0 28-34,34-32,32-37
28 37 1 28-29,29-36,36-37
28 37 2 28-12,12-29,29-32,32-30,30-37
31 40 0 31-30,30-21,21-41,41-40
31 40 1 31-20,20-32,32-2,2-4,4-0,0-1,1-39,39-40
31 40 2 31-30,30-21,21-26,26-41,41-40
35 45 0 35-36,36-30,30-21,21-41,41-42,42-45
35 45 1 35-34,34-32,32-2,2-4,4-0,0-1,1-44,44-45
35 45 2 35-36,36-30,30-21,21-26,26-42,42-45
18 15 0 18-17,17-19,19-36,36-29,29-15
18 15 1 18-37,37-32,32-2,2-6,6-15
18 15 2 18-37,37-32,32-29,29-15
40 32 0 40-41,41-21,21-30,30-32
40 32 1 40-39,39-1,1-0,0-4,4-2,2-32
40 32 2 40-41,41-26,26-21,21-30,30-32
21 2 0 21-30,30-32,32-2
21 2 1 21-41,41-40,40-39,39-1,1-0,0-4,4-2
21 2 2 21-30,30-37,37-32,32-2
43 29 0 43-9,9-41,41-21,21-30,30-36,36-29
43 29 1 43-10,10-44,44-1,1-0,0-4,4-5,5-3,3-29
43 29 2 43-9,9-41,41-21,21-30,30-32,32-29
8 9 0 8-9
8 9 1 8-10,10-43,43-9
8 9 2 8-1,1-39,39-40,40-41,41-9
33 7 0 33-7
33 7 1 33-2,2-3,3-7
33 7 2 33-32,32-2,2-3,3-7
39 41 0 39-40,40-41
39 41 1 39-1,1-8,8-9,9-41
39 41 2 39-44,44-45,45-42,42-41
12 13 0 12-13
12 13 1 12-29,29-14,14-13
12 13 2 12-11,11-29,29-14,14-13
15 0 0 15-6,6-2,2-4,4-0
15 0 1 15-29,29-36,36-30,30-21,21-41,41-40,40-39,39-1,1-0
15 0 2 15-29,29-32,32-2,2-4,4-0
37 19 0 37-36,36-19
37 19 1 37-18,18-17,17-19
37 19 2 37-16,16-17,17-19
2 23 0 2-3,3-23
2 23 1 2-6,6-25,25-23
2 23 2 2-5,5-3,3-24,24-23
27 5 0 27-29,29-3,3-5
27 5 1 27-12,12-29,29-32,32-2,2-5
27 5 2 27-12,12-29,29-3,3-5
0 33 0 0-4,4-2,2-33
0 33 1 0-1,1-39,39-40,40-41,41-21,21-30,30-32,32-33
0 33 2 0-4,4-5,5-2,2-33
20 44 0 20-32,32-2,2-4,4-0,0-1,1-44
20 44 1 20-31,31-30,30-21,21-41,41-42,42-45,45-44
20 44 2 20-32,32-33,33-2,2-4,4-0,0-1,1-44
3 44 0 3-2,2-4,4-0,0-1,1-44
3 44 1 3-29,29-36,36-30,30-21,21-41,41-42,42-45,45-44
3 44 2 3-5,5-4,4-0,0-1,1-44
6 11 0 6-29,29-11
6 11 1 6-3,3-29,29-12,12-11
6 11 2 6-3,3-29,29-11
32 39 0 32-2,2-4,4-0,0-1,1-39
32 39 1 32-30,30-21,21-41,41-40,40-39
32 39 2 32-2,2-5,5-4,4-0,0-1,1-39
31 17 0 31-30,30-36,36-19,19-17
31 17 1 31-20,20-32,32-37,37-18,18-17
31 17 2 31-30,30-37,37-16,16-17
18 6 0 18-37,37-32,32-2,2-6
18 6 1 18-17,17-19,19-36,36-29,29-6
18 6 2 18-37,37-36,36-29,29-6
40 39 0 40-39
40 39 1 40-41,41-42,42-45,45-44,44-39
40 39 2 40-41,41-9,9-8,8-1,1-39
21 11 0 21-30,30-36,36-29,29-11
21 11 1 21-41,41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-29,29-12,12-11
21 11 2 21-30,30-32,32-29,29-11
43 18 0 43-9,9-41,41-21,21-30,30-37,37-18
43 18 1 43-10,10-44,44-1,1-0,0-4,4-2,2-32,32-37,37-16,16-17,17-18
43 18 2 43-9,9-41,41-26,26-21,21-30,30-37,37-18
7 40 0 7-33,33-32,32-30,30-21,21-41,41-40
7 40 1 7-3,3-2,2-4,4-0,0-1,1-39,39-40
7 40 2 7-3,3-2,2-32,32-30,30-21,21-41,41-40
11 45 0 11-29,29-36,36-30,30-21,21-41,41-42,42-45
11 45 1 11-12,12-29,29-32,32-2,2-4,4-0,0-1,1-44,44-45
11 45 2 11-29,29-32,32-30,30-21,21-41,41-42,42-45
33 24 0 33-2,2-3,3-24
33 24 1 33-7,7-3,3-23,23-24
33 24 2 33-32,32-2,2-6,6-22,22-24
39 38 0 39-1,1-47,47-38
39 38 1 39-44,44-47,47-46,46-38
39 38 2 39-44,44-47,47-38
9 23 0 9-8,8-1,1-0,0-4,4-5,5-3,3-23
9 23 1 9-41,41-21,21-30,30-36,36-29,29-6,6-25,25-23
9 23 2 9-41,41-21,21-30,30-32,32-2,2-3,3-23
12 4 0 12-29,29-32,32-2,2-4
12 4 1 12-11,11-29,29-3,3-5,5-4
12 4 2 12-27,27-29,29-36,36-30,30-21,21-41,41-40,40-39,39-1,1-0,0-4
15 9 0 15-29,29-36,36-30,30-21,21-41,41-9
15 9 1 15-6,6-2,2-4,4-0,0-1,1-8,8-9
15 9 2 15-29,29-32,32-30,30-21,21-41,41-9
37 28 0 37-32,32-34,34-28
37 28 1 37-36,36-29,29-28
37 28 2 37-30,30-32,32-29,29-12,12-28
27 26 0 27-29,29-36,36-30,30-21,21-26
27 26 1 27-12,12-29,29-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41,41-26
27 26 2 27-29,29-32,32-30,30-21,21-26
20 43 0 20-31,31-30,30-21,21-41,41-9,9-43
20 43 1 20-32,32-2,2-4,4-0,0-1,1-44,44-10,10-43
20 43 2 20-32,32-30,30-21,21-41,41-9,9-43
3 21 0 3-2,2-32,32-30,30-21
3 21 1 3-5,5-4,4-0,0-1,1-39,39-40,40-41,41-21
3 21 2 3-29,29-32,32-30,30-21
25 32 0 25-6,6-29,29-32
25 32 1 25-24,24-3,3-2,2-32
25 32 2 25-23,23-3,3-29,29-34,34-32
6 2 0 6-2
6 2 1 6-3,3-2
6 2 2 6-29,29-32,32-2
31 30 0 31-30
31 30 1 31-20,20-32,32-30
31 30 2 31-20,20-32,32-37,37-30
18 1 0 18-37,37-32,32-2,2-4,4-0,0-1
18 1 1 18-17,17-16,16-37,37-30,30-21,21-41,41-40,40-39,39-1
18 1 2 18-37,37-30,30-32,32-2,2-4,4-0,0-1
40 46 0 40-41,41-42,42-45,45-46
40 46 1 40-39,39-1,1-47,47-46
40 46 2 40-39,39-44,44-45,45-46
21 20 0 21-30,30-31,31-20
21 20 1 21-41,41-40,40-39,39-1,1-0,0-4,4-2,2-32,32-20
21 20 2 21-30,30-32,32-20
43 11 0 43-9,9-41,41-21,21-30,30-36,36-29,29-11
43 11 1 43-10,10-44,44-1,1-0,0-4,4-5,5-3,3-29,29-12,12-11
43 11 2 43-9,9-41,41-21,21-30,30-32,32-29,29-11
7 33 0 7-33
7 33 1 7-3,3-2,2-33
7 33 2 7-3,3-29,29-32,32-33
46 4 0 46-47,47-1,1-0,0-4
46 4 1 46-45,45-42,42-41,41-21,21-30,30-32,32-2,2-4
46 4 2 46-45,45-44,44-1,1-0,0-4
11 34 0 11-29,29-34
11 34 1 11-12,12-28,28-34
11 34 2 11-29,29-32,32-34
33 17 0 33-32,32-37,37-16,16-17
33 17 1 33-2,2-32,32-30,30-37,37-18,18-17
33 17 2 33-7,7-3,3-29,29-36,36-19,19-17
44 42 0 44-45,45-42
44 42 1 44-39,39-40,40-41,41-42
44 42 2 44-10,10-43,43-9,9-41,41-26,26-42
9 24 0 9-8,8-1,1-0,0-4,4-5,5-3,3-24
9 24 1 9-41,41-21,21-30,30-36,36-29,29-3,3-23,23-24
9 24 2 9-8,8-1,1-0,0-4,4-2,2-3,3-24
12 3 0 12-29,29-3
12 3 1 12-11,11-29,29-6,6-3
12 3 2 12-28,28-34,34-32,32-2,2-3
15 22 0 15-6,6-22
15 22 1 15-29,29-3,3-24,24-22
15 22 2 15-29,29-6,6-22
37 5 0 37-32,32-2,2-5
37 5 1 37-36,36-29,29-3,3-5
37 5 2 37-30,30-32,32-33,33-2,2-4,4-5
24 6 0 24-25,25-6
24 6 1 24-3,3-6
24 6 2 24-22,22-6
27 19 0 27-29,29-36,36-19
27 19 1 27-12,12-29,29-32,32-37,37-18,18-17,17-19
27 19 2 27-12,12-29,29-36,36-19
13 28 0 13-12,12-28
13 28 1 13-14,14-29,29-28
13 28 2 13-12,12-29,29-28
3 26 0 3-2,2-32,32-30,30-21,21-26
3 26 1 3-5,5-4,4-0,0-1,1-39,39-40,40-41,41-26
3 26 2 3-29,29-32,32-30,30-21,21-26
25 41 0 25-6,6-29,29-36,36-30,30-21,21-41
25 41 1 25-23,23-3,3-5,5-4,4-0,0-1,1-39,39-40,40-41
25 41 2 25-6,6-2,2-32,32-30,30-21,21-41
6 5 0 6-2,2-5
6 5 1 6-3,3-5
6 5 2 6-29,29-32,32-2,2-4,4-5
31 7 0 31-20,20-32,32-33,33-7
31 7 1 31-30,30-36,36-29,29-3,3-7
31 7 2 31-30,30-32,32-33,33-7
40 21 0 40-41,41-21
40 21 1 40-39,39-44,44-45,45-42,42-26,26-21
40 21 2 40-41,41-26,26-21
21 29 0 21-30,30-36,36-29
21 29 1 21-41,41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-29
21 29 2 21-30,30-32,32-29
43 0 0 43-10,10-44,44-1,1-0
43 0 1 43-9,9-41,41-21,21-30,30-32,32-2,2-4,4-0
43 0 2 43-9,9-8,8-1,1-0
7 30 0 7-33,33-32,32-30
7 30 1 7-3,3-29,29-36,36-30
7 30 2 7-3,3-2,2-32,32-30
46 15 0 46-47,47-1,1-0,0-4,4-2,2-6,6-15
46 15 1 46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-15
46 15 2 46-45,45-42,42-41,41-21,21-30,30-32,32-29,29-15
29 45 0 29-36,36-30,30-21,21-41,41-42,42-45
29 45 1 29-32,32-2,2-4,4-0,0-1,1-44,44-45
29 45 2 29-32,32-30,30-21,21-41,41-42,42-45
33 42 0 33-32,32-30,30-21,21-41,41-42
33 42 1 33-2,2-4,4-0,0-1,1-44,44-45,45-42
33 42 2 33-32,32-30,30-21,21-26,26-42
16 46 0 16-37,37-30,30-21,21-41,41-42,42-45,45-46
16 46 1 16-17,17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-47,47-46
16 46 2 16-37,37-30,30-21,21-26,26-42,42-45,45-46
36 33 0 36-30,30-32,32-33
36 33 1 36-29,29-3,3-7,7-33
36 33 2 36-37,37-32,32-2,2-33
44 33 0 44-1,1-0,0-4,4-2,2-33
44 33 1 44-39,39-40,40-41,41-21,21-30,30-32,32-33
44 33 2 44-47,47-1,1-0,0-4,4-2,2-33
9 1 0 9-8,8-1
9 1 1 9-41,41-40,40-39,39-1
9 1 2 9-43,43-10,10-44,44-1
34 11 0 34-29,29-11
34 11 1 34-28,28-12,12-11
34 11 2 34-29,29-12,12-11
15 31 0 15-29,29-32,32-20,20-31
15 31 1 15-14,14-29,29-36,36-30,30-31
15 31 2 15-29,29-36,36-30,30-31
37 14 0 37-32,32-29,29-14
37 14 1 37-36,36-29,29-15,15-14
37 14 2 37-30,30-32,32-34,34-29,29-12,12-13,13-14
24 13 0 24-3,3-29,29-12,12-13
24 13 1 24-25,25-6,6-29,29-14,14-13
24 13 2 24-3,3-29,29-14,14-13
13 21 0 13-12,12-29,29-36,36-30,30-21
13 21 1 13-14,14-29,29-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41,41-21
13 21 2 13-12,12-29,29-32,32-30,30-21
28 9 0 28-29,29-36,36-30,30-21,21-41,41-9
28 9 1 28-34,34-32,32-2,2-4,4-0,0-1,1-8,8-9
28 9 2 28-34,34-32,32-30,30-21,21-41,41-9
31 12 0 31-20,20-32,32-29,29-12
31 12 1 31-30,30-36,36-29,29-11,11-12
31 12 2 31-30,30-32,32-29,29-12
1 41 0 1-8,8-9,9-41
1 41 1 1-39,39-40,40-41
1 41 2 1-44,44-45,45-42,42-41
40 28 0 40-41,41-21,21-30,30-36,36-29,29-28
40 28 1 40-39,39-1,1-0,0-4,4-2,2-32,32-34,34-28
40 28 2 40-41,41-21,21-30,30-32,32-34,34-28
21 38 0 21-26,26-42,42-45,45-46,46-38
21 38 1 21-41,41-40,40-39,39-1,1-47,47-38
21 38 2 21-41,41-42,42-45,45-46,46-38
4 34 0 4-2,2-32,32-34
4 34 1 4-5,5-3,3-29,29-34
4 34 2 4-0,0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-35,35-34
8 37 0 8-9,9-41,41-21,21-30,30-37
8 37 1 8-1,1-0,0-4,4-2,2-32,32-37
8 37 2 8-9,9-41,41-26,26-21,21-30,30-37
7 23 0 7-3,3-23
7 23 1 7-33,33-2,2-3,3-24,24-23
7 23 2 7-3,3-24,24-23
46 22 0 46-47,47-1,1-0,0-4,4-2,2-6,6-22
46 22 1 46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-3,3-24,24-22
46 22 2 46-45,45-44,44-1,1-0,0-4,4-2,2-6,6-22
29 38 0 29-32,32-2,2-4,4-0,0-1,1-47,47-38
29 38 1 29-36,36-30,30-21,21-41,41-42,42-45,45-46,46-38
29 38 2 29-3,3-2,2-4,4-0,0-1,1-47,47-38
33 35 0 33-32,32-34,34-35
33 35 1 33-2,2-3,3-29,29-36,36-35
33 35 2 33-2,2-32,32-34,34-35
16 37 0 16-37
16 37 1 16-17,17-18,18-37
16 37 2 16-17,17-19,19-36,36-37
36 40 0 36-30,30-21,21-41,41-40
36 40 1 36-29,29-32,32-2,2-4,4-0,0-1,1-39,39-40
36 40 2 36-37,37-30,30-21,21-41,41-40
41 35 0 41-21,21-30,30-36,36-35
41 35 1 41-40,40-39,39-1,1-0,0-4,4-2,2-32,32-34,34-35
41 35 2 41-26,26-21,21-30,30-36,36-35
22 15 0 22-6,6-15
22 15 1 22-24,24-3,3-29,29-15
22 15 2 22-6,6-29,29-15
44 24 0 44-1,1-0,0-4,4-5,5-3,3-24
44 24 1 44-39,39-40,40-41,41-21,21-30,30-36,36-29,29-3,3-23,23-24
44 24 2 44-1,1-0,0-4,4-2,2-3,3-24
9 10 0 9-8,8-10
9 10 1 9-43,43-10
9 10 2 9-41,41-42,42-45,45-44,44-10
34 2 0 34-32,32-2
34 2 1 34-29,29-3,3-2
34 2 2 34-28,28-29,29-6,6-2
24 20 0 24-3,3-2,2-32,32-20
24 20 1 24-25,25-6,6-29,29-36,36-30,30-31,31-20
24 20 2 24-3,3-29,29-32,32-20
13 14 0 13-14
13 14 1 13-12,12-29,29-14
13 14 2 13-12,12-11,11-29,29-14
0 13 0 0-4,4-5,5-3,3-29,29-12,12-13
0 13 1 0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-29,29-14,14-13
0 13 2 0-4,4-2,2-32,32-29,29-12,12-13
38 30 0 38-46,46-45,45-42,42-41,41-21,21-30
38 30 1 38-47,47-1,1-0,0-4,4-2,2-32,32-30
38 30 2 38-46,46-45,45-42,42-26,26-21,21-30
3 8 0 3-2,2-4,4-0,0-1,1-8
3 8 1 3-29,29-36,36-30,30-21,21-41,41-9,9-8
3 8 2 3-5,5-4,4-0,0-1,1-8
28 0 0 28-34,34-32,32-2,2-4,4-0
28 0 1 28-29,29-32,32-30,30-21,21-41,41-40,40-39,39-1,1-0
28 0 2 28-29,29-32,32-2,2-4,4-0
1 34 0 1-0,0-4,4-2,2-32,32-34
1 34 1 1-39,39-40,40-41,41-21,21-30,30-36,36-35,35-34
1 34 2 1-0,0-4,4-5,5-2,2-32,32-34
40 3 0 40-41,41-21,21-30,30-36,36-29,29-3
40 3 1 40-39,39-1,1-0,0-4,4-5,5-3
40 3 2 40-41,41-21,21-30,30-32,32-2,2-3
21 47 0 21-41,41-40,40-39,39-44,44-47
21 47 1 21-26,26-42,42-45,45-46,46-47
21 47 2 21-30,30-32,32-2,2-4,4-0,0-1,1-47
4 41 0 4-0,0-1,1-39,39-40,40-41
4 41 1 4-2,2-32,32-30,30-21,21-41
4 41 2 4-0,0-1,1-8,8-9,9-41
8 44 0 8-1,1-44
8 44 1 8-10,10-44
8 44 2 8-9,9-41,41-42,42-45,45-44
7 12 0 7-3,3-29,29-12
7 12 1 7-33,33-32,32-34,34-28,28-12
7 12 2 7-33,33-32,32-29,29-12
46 25 0 46-47,47-1,1-0,0-4,4-2,2-6,6-25
46 25 1 46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-3,3-24,24-25
46 25 2 46-45,45-44,44-1,1-0,0-4,4-2,2-6,6-25
33 36 0 33-32,32-37,37-36
33 36 1 33-2,2-32,32-30,30-36
33 36 2 33-7,7-3,3-29,29-36
16 28 0 16-37,37-32,32-34,34-28
16 28 1 16-17,17-19,19-36,36-29,29-28
16 28 2 16-37,37-36,36-29,29-28
41 36 0 41-21,21-30,30-36
41 36 1 41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-29,29-36
41 36 2 41-26,26-21,21-30,30-36
22 6 0 22-6
22 6 1 22-24,24-25,25-6
22 6 2 22-24,24-3,3-6
44 23 0 44-1,1-0,0-4,4-5,5-3,3-23
44 23 1 44-39,39-40,40-41,41-21,21-30,30-36,36-29,29-6,6-25,25-23
44 23 2 44-1,1-0,0-4,4-2,2-3,3-23
12 40 0 12-29,29-36,36-30,30-21,21-41,41-40
12 40 1 12-28,28-34,34-32,32-2,2-4,4-0,0-1,1-39,39-40
12 40 2 12-29,29-32,32-30,30-21,21-41,41-40
34 29 0 34-29
34 29 1 34-32,32-29
34 29 2 34-28,28-29
24 27 0 24-3,3-29,29-27
24 27 1 24-25,25-6,6-29,29-12,12-27
24 27 2 24-25,25-6,6-29,29-27
10 18 0 10-8,8-9,9-41,41-21,21-30,30-37,37-18
10 18 1 10-44,44-1,1-0,0-4,4-2,2-32,32-37,37-16,16-17,17-18
10 18 2 10-43,43-9,9-41,41-21,21-30,30-37,37-18
13 7 0 13-12,12-29,29-3,3-7
13 7 1 13-14,14-29,29-32,32-33,33-7
13 7 2 13-14,14-29,29-3,3-7
0 4 0 0-4
0 4 1 0-1,1-39,39-40,40-41,41-21,21-30,30-32,32-2,2-4
0 4 2 0-1,1-8,8-9,9-41,41-21,21-30,30-32,32-2,2-4
38 17 0 38-46,46-45,45-42,42-41,41-21,21-30,30-36,36-19,19-17
38 17 1 38-47,47-1,1-0,0-4,4-2,2-32,32-37,37-18,18-17
38 17 2 38-46,46-45,45-42,42-41,41-21,21-30,30-37,37-16,16-17
28 31 0 28-34,34-32,32-20,20-31
28 31 1 28-29,29-36,36-30,30-31
28 31 2 28-29,29-32,32-20,20-31
40 10 0 40-39,39-44,44-10
40 10 1 40-41,41-9,9-8,8-10
40 10 2 40-39,39-1,1-8,8-10
21 40 0 21-41,41-40
21 40 1 21-26,26-42,42-45,45-44,44-39,39-40
21 40 2 21-26,26-41,41-40
4 16 0 4-2,2-32,32-37,37-16
4 16 1 4-5,5-3,3-29,29-36,36-19,19-17,17-16
4 16 2 4-5,5-2,2-32,32-37,37-16
26 37 0 26-21,21-30,30-37
26 37 1 26-41,41-40,40-39,39-1,1-0,0-4,4-2,2-32,32-37
26 37 2 26-41,41-21,21-30,30-37
7 5 0 7-3,3-5
7 5 1 7-33,33-2,2-5
7 5 2 7-3,3-2,2-5
46 32 0 46-45,45-42,42-41,41-21,21-30,30-32
46 32 1 46-47,47-1,1-0,0-4,4-2,2-32
46 32 2 46-45,45-42,42-26,26-21,21-30,30-32
16 19 0 16-17,17-19
16 19 1 16-37,37-36,36-19
16 19 2 16-37,37-18,18-17,17-19
41 45 0 41-42,42-45
41 45 1 41-40,40-39,39-44,44-45
41 45 2 41-9,9-8,8-1,1-47,47-46,46-45
22 25 0 22-24,24-25
22 25 1 22-6,6-25
22 25 2 22-24,24-23,23-25
44 14 0 44-1,1-0,0-4,4-2,2-6,6-15,15-14
44 14 1 44-39,39-40,40-41,41-21,21-30,30-36,36-29,29-14
44 14 2 44-1,1-0,0-4,4-2,2-32,32-29,29-14
47 3 0 47-1,1-0,0-4,4-5,5-3
47 3 1 47-44,44-39,39-40,40-41,41-21,21-30,30-36,36-29,29-3
47 3 2 47-1,1-0,0-4,4-2,2-3
12 39 0 12-29,29-36,36-30,30-21,21-41,41-40,40-39
12 39 1 12-28,28-34,34-32,32-2,2-4,4-0,0-1,1-39
12 39 2 12-29,29-32,32-30,30-21,21-41,41-40,40-39
34 20 0 34-32,32-20
34 20 1 34-35,35-36,36-30,30-31,31-20
34 20 2 34-29,29-32,32-20
45 41 0 45-42,42-41
45 41 1 45-44,44-39,39-40,40-41
45 41 2 45-46,46-47,47-1,1-8,8-9,9-41
10 29 0 10-8,8-1,1-0,0-4,4-5,5-3,3-29
10 29 1 10-43,43-9,9-41,41-21,21-30,30-36,36-29
10 29 2 10-8,8-9,9-41,41-21,21-30,30-32,32-29
13 0 0 13-12,12-29,29-32,32-2,2-4,4-0
13 0 1 13-14,14-29,29-36,36-30,30-21,21-41,41-40,40-39,39-1,1-0
13 0 2 13-14,14-29,29-32,32-2,2-4,4-0
0 27 0 0-4,4-5,5-3,3-29,29-27
0 27 1 0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-29,29-12,12-27
0 27 2 0-4,4-2,2-32,32-29,29-27
38 8 0 38-47,47-1,1-8
38 8 1 38-46,46-45,45-44,44-10,10-8
38 8 2 38-46,46-47,47-1,1-8
25 5 0 25-24,24-3,3-5
25 5 1 25-6,6-2,2-5
25 5 2 25-23,23-3,3-2,2-4,4-5
28 22 0 28-29,29-6,6-22
28 22 1 28-12,12-29,29-3,3-24,24-22
28 22 2 28-34,34-29,29-6,6-22
14 33 0 14-29,29-32,32-33
14 33 1 14-15,15-6,6-2,2-33
14 33 2 14-13,13-12,12-29,29-3,3-7,7-33
4 31 0 4-2,2-32,32-20,20-31
4 31 1 4-5,5-3,3-29,29-32,32-30,30-31
4 31 2 4-2,2-32,32-30,30-31
26 44 0 26-42,42-45,45-44
26 44 1 26-41,41-40,40-39,39-44
26 44 2 26-21,21-41,41-9,9-8,8-10,10-44
7 2 0 7-33,33-2
7 2 1 7-3,3-2
7 2 2 7-33,33-32,32-2
46 43 0 46-45,45-44,44-10,10-43
46 43 1 46-47,47-1,1-8,8-9,9-43
46 43 2 46-47,47-44,44-10,10-43
16 10 0 16-37,37-30,30-21,21-41,41-9,9-8,8-10
16 10 1 16-17,17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-44,44-10
16 10 2 16-37,37-30,30-21,21-41,41-9,9-43,43-10
19 7 0 19-36,36-29,29-3,3-7
19 7 1 19-17,17-16,16-37,37-32,32-33,33-7
19 7 2 19-36,36-37,37-32,32-33,33-7
41 22 0 41-21,21-30,30-36,36-29,29-6,6-22
41 22 1 41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-24,24-22
41 22 2 41-21,21-30,30-32,32-2,2-6,6-22
22 16 0 22-24,24-3,3-2,2-32,32-37,37-16
22 16 1 22-6,6-29,29-36,36-19,19-17,17-16
22 16 2 22-6,6-2,2-32,32-37,37-16
44 5 0 44-1,1-0,0-4,4-5
44 5 1 44-39,39-40,40-41,41-21,21-30,30-32,32-2,2-5
44 5 2 44-47,47-1,1-0,0-4,4-5
47 8 0 47-1,1-8
47 8 1 47-44,44-10,10-8
47 8 2 47-46,46-45,45-42,42-41,41-9,9-8
34 47 0 34-32,32-2,2-4,4-0,0-1,1-47
34 47 1 34-35,35-36,36-30,30-21,21-41,41-42,42-45,45-44,44-47
34 47 2 34-29,29-32,32-2,2-4,4-0,0-1,1-47
17 45 0 17-16,16-37,37-30,30-21,21-41,41-42,42-45
17 45 1 17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-44,44-45
17 45 2 17-18,18-37,37-30,30-21,21-41,41-42,42-45
37 34 0 37-32,32-34
37 34 1 37-36,36-35,35-34
37 34 2 37-30,30-32,32-29,29-34
45 34 0 45-42,42-41,41-21,21-30,30-32,32-34
45 34 1 45-44,44-1,1-0,0-4,4-5,5-3,3-29,29-34
45 34 2 45-42,42-26,26-21,21-30,30-32,32-34
10 4 0 10-8,8-1,1-0,0-4
10 4 1 10-43,43-9,9-41,41-21,21-30,30-32,32-2,2-4
10 4 2 10-44,44-1,1-0,0-4
35 20 0 35-34,34-32,32-20
35 20 1 35-36,36-30,30-31,31-20
35 20 2 35-36,36-37,37-32,32-20
0 18 0 0-4,4-2,2-32,32-37,37-18
0 18 1 0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-19,19-17,17-18
0 18 2 0-4,4-5,5-2,2-32,32-37,37-18
38 3 0 38-47,47-1,1-0,0-4,4-5,5-3
38 3 1 38-46,46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-3
38 3 2 38-47,47-1,1-0,0-4,4-2,2-3
25 14 0 25-6,6-29,29-14
25 14 1 25-24,24-22,22-6,6-15,15-14
25 14 2 25-23,23-3,3-29,29-12,12-13,13-14
14 40 0 14-29,29-32,32-30,30-21,21-41,41-40
14 40 1 14-15,15-6,6-2,2-4,4-0,0-1,1-39,39-40
14 40 2 14-29,29-36,36-30,30-21,21-41,41-40
4 6 0 4-2,2-6
4 6 1 4-5,5-3,3-6
4 6 2 4-0,0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-29,29-6
29 10 0 29-32,32-2,2-4,4-0,0-1,1-44,44-10
29 10 1 29-36,36-30,30-21,21-41,41-9,9-8,8-10
29 10 2 29-32,32-30,30-21,21-41,41-9,9-8,8-10
16 1 0 16-37,37-32,32-2,2-4,4-0,0-1
16 1 1 16-17,17-18,18-37,37-30,30-21,21-41,41-40,40-39,39-1
16 1 2 16-37,37-30,30-32,32-2,2-4,4-0,0-1
19 12 0 19-36,36-29,29-12
19 12 1 19-17,17-16,16-37,37-32,32-29,29-11,11-12
19 12 2 19-36,36-29,29-27,27-12
2 44 0 2-4,4-0,0-1,1-44
2 44 1 2-32,32-30,30-21,21-41,41-42,42-45,45-44
2 44 2 2-5,5-4,4-0,0-1,1-44
41 31 0 41-21,21-30,30-31
41 31 1 41-40,40-39,39-1,1-0,0-4,4-2,2-32,32-20,20-31
41 31 2 41-26,26-21,21-30,30-31
22 43 0 22-6,6-2,2-4,4-0,0-1,1-44,44-10,10-43
