s t k edges
8 23 0 8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23
8 23 1 8-30,30-21,21-22,22-2,2-3,3-0,0-1,1-23
8 23 2 8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23
11 2 0 11-12,12-17,17-18,18-20,20-13,13-2
11 2 1 11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2
11 2 2 11-10,10-19,19-13,13-2
9 22 0 9-8,8-30,30-21,21-22
9 22 1 9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-22
9 22 2 9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22
24 26 0 24-25,25-26
24 26 1 24-23,23-1,1-0,0-7,7-6,6-25,25-29,29-28,28-27,27-26
24 26 2 24-25,25-29,29-28,28-27,27-26
14 13 0 14-19,19-13
14 13 1 14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13
14 13 2 14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13
12 5 0 12-11,11-10,10-19,19-14,14-15,15-4,4-5
12 5 1 12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
12 5 2 12-17,17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-5
10 21 0 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21
10 21 1 10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21
10 21 2 10-19,19-13,13-2,2-22,22-21
25 27 0 25-26,26-27
25 27 1 25-29,29-28,28-27
25 27 2 25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-28,28-27
15 8 0 15-4,4-5,5-16,16-9,9-8
15 8 1 15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8
15 8 2 15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8
13 8 0 13-2,2-22,22-21,21-30,30-8
13 8 1 13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8
13 8 2 13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8
11 24 0 11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24
11 24 1 11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24
11 24 2 11-10,10-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24
26 16 0 26-27,27-28,28-29,29-4,4-5,5-16
26 16 1 26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16
26 16 2 26-25,25-29,29-4,4-5,5-16
0 3 0 0-3
0 3 1 0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3
0 3 2 0-1,1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3
24 0 0 24-23,23-1,1-0
24 0 1 24-25,25-6,6-7,7-0
24 0 2 24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0
3 14 0 3-2,2-13,13-19,19-14
3 14 1 3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14
3 14 2 3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-15,15-14
27 29 0 27-28,28-29
27 29 1 27-26,26-25,25-29
27 29 2 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29
1 2 0 1-0,0-3,3-2
1 2 1 1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2
1 2 2 1-23,23-24,24-25,25-6,6-7,7-0,0-3,3-2
4 9 0 4-5,5-16,16-9
4 9 1 4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9
4 9 2 4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9
28 30 0 28-29,29-4,4-5,5-16,16-9,9-8,8-30
28 30 1 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30
28 30 2 28-27,27-26,26-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30
2 9 0 2-22,22-21,21-30,30-8,8-9
2 9 1 2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9
2 9 2 2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9
5 12 0 5-4,4-15,15-14,14-19,19-10,10-11,11-12
5 12 1 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12
5 12 2 5-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12
3 20 0 3-2,2-13,13-20
3 20 1 3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20
3 20 2 3-2,2-13,13-19,19-10,10-11,11-12,12-17,17-18,18-20
6 3 0 6-7,7-0,0-3
6 3 1 6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3
6 3 2 6-25,25-24,24-23,23-1,1-0,0-3
30 28 0 30-8,8-9,9-16,16-5,5-4,4-29,29-28
30 28 1 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28
30 28 2 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-28
4 23 0 4-29,29-25,25-24,24-23
4 23 1 4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1,1-23
4 23 2 4-29,29-28,28-27,27-26,26-25,25-24,24-23
19 25 0 19-14,14-15,15-4,4-29,29-25
19 25 1 19-13,13-2,2-3,3-0,0-7,7-6,6-25
19 25 2 19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25
7 10 0 7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10
7 10 1 7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
7 10 2 7-0,0-3,3-2,2-13,13-19,19-10
5 22 0 5-16,16-9,9-8,8-30,30-21,21-22
5 22 1 5-4,4-15,15-14,14-19,19-13,13-2,2-22
5 22 2 5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22
20 18 0 20-18
20 18 1 20-13,13-19,19-10,10-11,11-12,12-17,17-18
20 18 2 20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
16 18 0 16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18
16 18 1 16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
16 18 2 16-5,5-4,4-15,15-14,14-19,19-13,13-20,20-18
21 19 0 21-22,22-2,2-13,13-19
21 19 1 21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19
21 19 2 21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19
17 19 0 17-18,18-20,20-13,13-19
17 19 1 17-12,12-11,11-10,10-19
17 19 2 17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19
22 24 0 22-2,2-3,3-0,0-1,1-23,23-24
22 24 1 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24
22 24 2 22-2,2-3,3-0,0-7,7-6,6-25,25-24
18 24 0 18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24
18 24 1 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24
18 24 2 18-20,20-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24
23 29 0 23-24,24-25,25-29
23 29 1 23-1,1-0,0-7,7-6,6-25,25-26,26-27,27-28,28-29
23 29 2 23-1,1-0,0-7,7-6,6-25,25-29
8 30 0 8-30
8 30 1 8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30
8 30 2 8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30
14 20 0 14-19,19-10,10-11,11-12,12-17,17-18,18-20
14 20 1 14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20
14 20 2 14-19,19-13,13-20
10 28 0 10-19,19-14,14-15,15-4,4-29,29-28
10 28 1 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28
10 28 2 10-19,19-14,14-15,15-4,4-29,29-25,25-26,26-27,27-28
25 28 0 25-29,29-28
25 28 1 25-26,26-27,27-28
25 28 2 25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-28
15 17 0 15-14,14-19,19-10,10-11,11-12,12-17
15 17 1 15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17
15 17 2 15-14,14-19,19-13,13-20,20-18,18-17
13 1 0 13-2,2-3,3-0,0-1
13 1 1 13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1
13 1 2 13-2,2-3,3-0,0-7,7-6,6-25,25-24,24-23,23-1
11 17 0 11-12,12-17
11 17 1 11-10,10-19,19-13,13-20,20-18,18-17
11 17 2 11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17
26 27 0 26-27
26 27 1 26-25,25-29,29-28,28-27
26 27 2 26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-28,28-27
0 26 0 0-7,7-6,6-25,25-26
0 26 1 0-1,1-23,23-24,24-25,25-29,29-28,28-27,27-26
0 26 2 0-1,1-23,23-24,24-25,25-26
24 7 0 24-25,25-6,6-7
24 7 1 24-23,23-1,1-0,0-7
24 7 2 24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7
12 26 0 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26
12 26 1 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26
12 26 2 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-26
27 18 0 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18
27 18 1 27-28,28-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
27 18 2 27-28,28-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18
1 27 0 1-23,23-24,24-25,25-26,26-27
1 27 1 1-0,0-7,7-6,6-25,25-29,29-28,28-27
1 27 2 1-0,0-7,7-6,6-25,25-26,26-27
25 6 0 25-6
25 6 1 25-24,24-23,23-1,1-0,0-7,7-6
25 6 2 25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6
13 27 0 13-19,19-14,14-15,15-4,4-29,29-28,28-27
13 27 1 13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27
13 27 2 13-19,19-14,14-15,15-4,4-29,29-25,25-26,26-27
28 21 0 28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21
28 21 1 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21
28 21 2 28-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21
2 0 0 2-3,3-0
2 0 1 2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0
2 0 2 2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0
26 5 0 26-27,27-28,28-29,29-4,4-5
26 5 1 26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
26 5 2 26-25,25-29,29-4,4-5
29 24 0 29-25,25-24
29 24 1 29-28,28-27,27-26,26-25,25-6,6-7,7-0,0-1,1-23,23-24
29 24 2 29-28,28-27,27-26,26-25,25-24
3 29 0 3-0,0-7,7-6,6-25,25-29
3 29 1 3-2,2-13,13-19,19-14,14-15,15-4,4-29
3 29 2 3-0,0-1,1-23,23-24,24-25,25-29
27 8 0 27-28,28-29,29-4,4-5,5-16,16-9,9-8
27 8 1 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8
27 8 2 27-26,26-25,25-29,29-4,4-5,5-16,16-9,9-8
30 7 0 30-21,21-22,22-2,2-3,3-0,0-7
30 7 1 30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7
30 7 2 30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-6,6-7
4 30 0 4-5,5-16,16-9,9-8,8-30
4 30 1 4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30
4 30 2 4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30
19 30 0 19-13,13-2,2-22,22-21,21-30
19 30 1 19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30
19 30 2 19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30
