s t k edges
29 54 2 29-25,25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54
33 51 0 33-36,36-35,35-14,14-8,8-7,7-52,52-88,88-51
33 51 1 33-34,34-39,39-40,40-105,105-58,58-59,59-100,100-102,102-101,101-67,67-99,99-66,66-113,113-53,53-55,55-89,89-56,56-49,49-50,50-51
33 51 2 33-36,36-35,35-14,14-9,9-15,15-53,53-55,55-89,89-56,56-49,49-50,50-51
90 4 0 90-2,2-3,3-4
90 4 1 90-94,94-25,25-29,29-30,30-93,93-4
90 4 2 90-94,94-91,91-96,96-97,97-95,95-25,25-29,29-30,30-93,93-4
19 0 0 19-23,23-24,24-21,21-0
19 0 1 19-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-101,101-102,102-100,100-59,59-58,58-6,6-0
19 0 2 19-22,22-78,78-60,60-57,57-87,87-110,110-109,109-82,82-79,79-24,24-21,21-0
5 61 0 5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61
5 61 1 5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-66,66-99,99-69,69-68,68-86,86-62,62-61
5 61 2 5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-61
9 58 0 9-14,14-35,35-36,36-33,33-34,34-39,39-40,40-105,105-58
9 58 1 9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-102,102-100,100-59,59-58
9 58 2 9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-12,12-13,13-10,10-100,100-59,59-58
66 61 0 66-99,99-67,67-61
66 61 1 66-113,113-54,54-98,98-47,47-46,46-69,69-68,68-86,86-62,62-61
66 61 2 66-99,99-69,69-68,68-86,86-62,62-61
86 56 0 86-68,68-69,69-99,99-66,66-113,113-53,53-55,55-89,89-56
86 56 1 86-62,62-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5,5-83,83-52,52-88,88-51,51-50,50-49,49-56
86 56 2 86-62,62-61,61-67,67-99,99-66,66-113,113-53,53-55,55-89,89-56
106 83 0 106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5,5-83
106 83 1 106-65,65-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83
106 83 2 106-104,104-80,80-111,111-110,110-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5,5-83
19 113 0 19-22,22-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113
19 113 1 19-23,23-24,24-79,79-82,82-109,109-108,108-107,107-106,106-65,65-67,67-99,99-66,66-113
19 113 2 19-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-66,66-113
76 70 0 76-85,85-74,74-75,75-72,72-17,17-73,73-70
76 70 1 76-77,77-61,61-67,67-99,99-69,69-46,46-47,47-98,98-45,45-44,44-71,71-70
76 70 2 76-85,85-74,74-75,75-72,72-18,18-73,73-70
42 50 0 42-43,43-44,44-45,45-98,98-54,54-113,113-53,53-55,55-89,89-56,56-49,49-50
42 50 1 42-84,84-41,41-48,48-17,17-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5,5-83,83-52,52-88,88-51,51-50
42 50 2 42-84,84-112,112-44,44-45,45-98,98-54,54-113,113-53,53-55,55-89,89-56,56-49,49-50
5 78 0 5-91,91-96,96-22,22-78
5 78 1 5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78
5 78 2 5-91,91-94,94-25,25-95,95-97,97-96,96-22,22-78
62 49 0 62-86,86-68,68-69,69-99,99-66,66-113,113-53,53-55,55-89,89-56,56-49
62 49 1 62-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5,5-83,83-52,52-88,88-51,51-50,50-49
62 49 2 62-61,61-67,67-99,99-66,66-113,113-53,53-55,55-89,89-56,56-49
109 10 0 109-108,108-107,107-106,106-65,65-67,67-101,101-12,12-13,13-10
109 10 1 109-82,82-79,79-24,24-21,21-0,0-6,6-58,58-59,59-100,100-10
109 10 2 109-108,108-107,107-106,106-65,65-67,67-101,101-102,102-100,100-10
38 14 0 38-37,37-40,40-39,39-34,34-33,33-36,36-35,35-14
38 14 1 38-31,31-20,20-32,32-16,16-58,58-59,59-100,100-102,102-101,101-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14
38 14 2 38-31,31-20,20-32,32-16,16-58,58-105,105-40,40-39,39-34,34-33,33-36,36-35,35-14
8 77 0 8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-71,71-70,70-73,73-18,18-72,72-75,75-74,74-85,85-76,76-77
8 77 1 8-7,7-52,52-83,83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77
8 77 2 8-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-61,61-77
65 108 0 65-106,106-107,107-108
65 108 1 65-67,67-101,101-102,102-100,100-59,59-58,58-6,6-0,0-21,21-24,24-79,79-82,82-109,109-108
65 108 2 65-106,106-104,104-80,80-111,111-110,110-109,109-108
28 16 0 28-25,25-95,95-97,97-96,96-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-16
28 16 1 28-27,27-26,26-25,25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-35,35-36,36-33,33-34,34-39,39-40,40-37,37-38,38-31,31-20,20-32,32-16
28 16 2 28-25,25-94,94-91,91-96,96-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-16
85 97 0 85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97
85 97 1 85-74,74-75,75-72,72-17,17-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-25,25-95,95-97
85 97 2 85-76,76-77,77-61,61-67,67-65,65-106,106-107,107-108,108-109,109-82,82-79,79-24,24-23,23-19,19-22,22-96,96-97
32 83 0 32-16,16-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-91,91-5,5-83
32 83 1 32-20,20-31,31-38,38-37,37-40,40-39,39-34,34-33,33-36,36-35,35-14,14-8,8-7,7-52,52-83
32 83 2 32-16,16-58,58-105,105-40,40-39,39-34,34-33,33-36,36-35,35-14,14-8,8-7,7-52,52-83
14 39 0 14-35,35-36,36-33,33-34,34-39
14 39 1 14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40,40-39
14 39 2 14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-12,12-13,13-10,10-100,100-59,59-58,58-105,105-40,40-39
71 82 0 71-44,44-45,45-98,98-54,54-113,113-66,66-99,99-67,67-65,65-106,106-107,107-108,108-109,109-82
71 82 1 71-70,70-73,73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-101,101-102,102-100,100-59,59-58,58-6,6-0,0-21,21-24,24-79,79-82
71 82 2 71-44,44-45,45-98,98-47,47-46,46-69,69-99,99-67,67-65,65-106,106-107,107-108,108-109,109-82
18 90 0 18-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-90
18 90 1 18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-25,25-29,29-30,30-93,93-4,4-3,3-2,2-90
18 90 2 18-48,48-41,41-84,84-112,112-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-90
75 23 0 75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-107,107-108,108-109,109-82,82-79,79-24,24-23
75 23 1 75-72,72-17,17-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-96,96-22,22-19,19-23
75 23 2 75-74,74-85,85-76,76-77,77-61,61-67,67-101,101-102,102-100,100-59,59-58,58-6,6-0,0-21,21-24,24-23
4 25 0 4-93,93-30,30-29,29-25
4 25 1 4-3,3-2,2-90,90-94,94-25
4 25 2 4-3,3-2,2-90,90-94,94-91,91-96,96-97,97-95,95-25
106 25 0 106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-25
106 25 1 106-65,65-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-25
106 25 2 106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-94,94-25
65 29 0 65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-25,25-29
65 29 1 65-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-90,90-2,2-3,3-4,4-93,93-30,30-29
65 29 2 65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-94,94-25,25-29
37 95 0 37-40,40-39,39-34,34-33,33-36,36-35,35-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-25,25-95
37 95 1 37-38,38-31,31-20,20-32,32-16,16-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-97,97-95
37 95 2 37-40,40-105,105-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-97,97-95
41 20 0 41-48,48-17,17-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-101,101-102,102-100,100-59,59-58,58-16,16-32,32-20
41 20 1 41-84,84-112,112-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-35,35-36,36-33,33-34,34-39,39-40,40-37,37-38,38-31,31-20
41 20 2 41-84,84-112,112-44,44-45,45-98,98-54,54-113,113-66,66-99,99-67,67-101,101-102,102-100,100-59,59-58,58-16,16-32,32-20
98 95 0 98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-25,25-95
98 95 1 98-47,47-46,46-69,69-99,99-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95
98 95 2 98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-96,96-97,97-95
61 73 0 61-77,77-76,76-85,85-74,74-75,75-72,72-17,17-73
61 73 1 61-67,67-99,99-69,69-46,46-47,47-98,98-45,45-44,44-71,71-70,70-73
61 73 2 61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-73
27 89 0 27-26,26-25,25-94,94-91,91-5,5-83,83-52,52-88,88-51,51-50,50-49,49-56,56-89
27 89 1 27-28,28-25,25-95,95-97,97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-66,66-113,113-53,53-55,55-89
27 89 2 27-28,28-25,25-94,94-91,91-5,5-83,83-52,52-88,88-51,51-50,50-49,49-56,56-89
47 10 0 47-98,98-54,54-113,113-66,66-99,99-67,67-101,101-12,12-13,13-10
47 10 1 47-46,46-69,69-68,68-86,86-62,62-61,61-67,67-65,65-106,106-63,63-64,64-1,1-103,103-102,102-100,100-10
47 10 2 47-46,46-69,69-99,99-67,67-101,101-102,102-100,100-10
88 89 0 88-51,51-50,50-49,49-56,56-89
88 89 1 88-52,52-7,7-8,8-14,14-9,9-15,15-53,53-55,55-89
88 89 2 88-52,52-83,83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-66,66-113,113-53,53-55,55-89
51 79 0 51-88,88-52,52-83,83-5,5-91,91-96,96-22,22-19,19-23,23-24,24-79
51 79 1 51-50,50-49,49-56,56-89,89-55,55-53,53-113,113-66,66-99,99-67,67-65,65-106,106-107,107-108,108-109,109-82,82-79
51 79 2 51-88,88-52,52-83,83-5,5-91,91-94,94-25,25-95,95-97,97-96,96-22,22-19,19-23,23-24,24-79
17 35 0 17-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-35
17 35 1 17-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40,40-39,39-34,34-33,33-36,36-35
17 35 2 17-48,48-41,41-84,84-112,112-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-35
37 32 0 37-38,38-31,31-20,20-32
37 32 1 37-40,40-105,105-58,58-16,16-32
37 32 2 37-40,40-39,39-34,34-33,33-36,36-35,35-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-102,102-100,100-59,59-58,58-16,16-32
99 23 0 99-67,67-65,65-106,106-107,107-108,108-109,109-82,82-79,79-24,24-23
99 23 1 99-66,66-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-96,96-22,22-19,19-23
99 23 2 99-67,67-101,101-102,102-100,100-59,59-58,58-6,6-0,0-21,21-24,24-23
94 19 0 94-25,25-95,95-97,97-96,96-22,22-19
94 19 1 94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-35,35-36,36-33,33-34,34-39,39-40,40-105,105-58,58-6,6-0,0-21,21-24,24-23,23-19
94 19 2 94-91,91-96,96-22,22-19
23 13 0 23-24,24-21,21-0,0-6,6-58,58-59,59-100,100-10,10-13
23 13 1 23-19,19-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-101,101-12,12-13
23 13 2 23-24,24-21,21-0,0-6,6-58,58-59,59-100,100-102,102-101,101-12,12-13
84 13 0 84-112,112-44,44-45,45-98,98-54,54-113,113-66,66-99,99-67,67-101,101-12,12-13
84 13 1 84-41,41-48,48-17,17-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-63,63-64,64-1,1-103,103-102,102-100,100-10,10-13
84 13 2 84-112,112-44,44-45,45-98,98-47,47-46,46-69,69-99,99-67,67-101,101-12,12-13
89 42 0 89-55,55-53,53-113,113-54,54-98,98-45,45-44,44-43,43-42
89 42 1 89-56,56-49,49-50,50-51,51-88,88-52,52-83,83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-48,48-41,41-84,84-42
89 42 2 89-55,55-53,53-113,113-54,54-98,98-45,45-44,44-112,112-84,84-42
13 55 0 13-12,12-101,101-67,67-99,99-66,66-113,113-53,53-55
13 55 1 13-10,10-100,100-59,59-58,58-105,105-40,40-39,39-34,34-33,33-36,36-35,35-14,14-8,8-7,7-52,52-88,88-51,51-50,50-49,49-56,56-89,89-55
13 55 2 13-10,10-100,100-102,102-101,101-67,67-99,99-66,66-113,113-53,53-55
70 40 0 70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-35,35-36,36-33,33-34,34-39,39-40
70 40 1 70-73,73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40
70 40 2 70-71,71-44,44-45,45-98,98-54,54-113,113-66,66-99,99-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40
74 39 0 74-85,85-76,76-77,77-61,61-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40,40-39
74 39 1 74-75,75-72,72-17,17-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-35,35-36,36-33,33-34,34-39
74 39 2 74-85,85-76,76-77,77-61,61-67,67-101,101-12,12-13,13-10,10-100,100-59,59-58,58-105,105-40,40-39
40 107 0 40-105,105-58,58-59,59-100,100-102,102-101,101-67,67-65,65-106,106-107
40 107 1 40-37,37-38,38-31,31-20,20-32,32-16,16-58,58-6,6-0,0-21,21-24,24-79,79-82,82-109,109-108,108-107
40 107 2 40-105,105-58,58-6,6-0,0-21,21-24,24-79,79-82,82-109,109-108,108-107
3 97 0 3-2,2-90,90-94,94-91,91-96,96-97
3 97 1 3-4,4-93,93-30,30-29,29-25,25-95,95-97
3 97 2 3-2,2-90,90-94,94-25,25-95,95-97
23 98 0 23-24,24-79,79-82,82-109,109-108,108-107,107-106,106-65,65-67,67-99,99-69,69-46,46-47,47-98
23 98 1 23-19,19-22,22-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98
23 98 2 23-24,24-79,79-82,82-109,109-108,108-107,107-106,106-65,65-67,67-99,99-66,66-113,113-54,54-98
102 0 0 102-100,100-59,59-58,58-6,6-0
102 0 1 102-101,101-67,67-65,65-106,106-107,107-108,108-109,109-82,82-79,79-24,24-21,21-0
102 0 2 102-103,103-11,11-100,100-59,59-58,58-6,6-0
64 113 0 64-63,63-106,106-65,65-67,67-99,99-66,66-113
64 113 1 64-1,1-103,103-102,102-101,101-67,67-61,61-62,62-86,86-68,68-69,69-46,46-47,47-98,98-54,54-113
64 113 2 64-1,1-103,103-102,102-101,101-67,67-99,99-66,66-113
50 60 0 50-51,51-88,88-52,52-83,83-5,5-91,91-96,96-22,22-78,78-60
50 60 1 50-49,49-56,56-89,89-55,55-53,53-113,113-66,66-99,99-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60
50 60 2 50-51,51-88,88-52,52-83,83-5,5-91,91-94,94-25,25-95,95-97,97-96,96-22,22-78,78-60
107 53 0 107-106,106-65,65-67,67-99,99-66,66-113,113-53
107 53 1 107-108,108-109,109-82,82-79,79-24,24-23,23-19,19-22,22-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53
107 53 2 107-106,106-65,65-67,67-99,99-69,69-46,46-47,47-98,98-54,54-113,113-53
106 79 0 106-107,107-108,108-109,109-82,82-79
106 79 1 106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-19,19-23,23-24,24-79
106 79 2 106-104,104-80,80-111,111-110,110-109,109-82,82-79
26 53 0 26-25,25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53
26 53 1 26-27,27-28,28-25,25-95,95-97,97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-66,66-113,113-53
26 53 2 26-27,27-28,28-25,25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53
46 48 0 46-47,47-98,98-45,45-44,44-112,112-84,84-41,41-48
46 48 1 46-69,69-99,99-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-48
46 48 2 46-47,47-98,98-45,45-44,44-43,43-42,42-84,84-41,41-48
12 64 0 12-101,101-67,67-65,65-106,106-63,63-64
12 64 1 12-13,13-10,10-100,100-102,102-103,103-1,1-64
12 64 2 12-101,101-102,102-103,103-1,1-64
69 113 0 69-99,99-66,66-113
69 113 1 69-46,46-47,47-98,98-54,54-113
69 113 2 69-68,68-86,86-62,62-61,61-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40,40-39,39-34,34-33,33-36,36-35,35-14,14-9,9-15,15-53,53-113
16 3 0 16-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-97,97-95,95-25,25-29,29-30,30-93,93-4,4-3
16 3 1 16-32,32-20,20-31,31-38,38-37,37-40,40-39,39-34,34-33,33-36,36-35,35-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-90,90-2,2-3
16 3 2 16-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-91,91-94,94-90,90-2,2-3
36 78 0 36-35,35-14,14-8,8-7,7-52,52-83,83-5,5-91,91-96,96-22,22-78
36 78 1 36-33,33-34,34-39,39-40,40-105,105-58,58-6,6-0,0-21,21-24,24-79,79-82,82-109,109-110,110-87,87-57,57-60,60-78
36 78 2 36-33,33-34,34-39,39-40,40-105,105-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-78
2 42 0 2-90,90-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-43,43-42
2 42 1 2-3,3-4,4-93,93-30,30-29,29-25,25-95,95-97,97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-48,48-41,41-84,84-42
2 42 2 2-90,90-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-112,112-84,84-42
95 4 0 95-25,25-29,29-30,30-93,93-4
95 4 1 95-92,92-25,25-94,94-90,90-2,2-3,3-4
95 4 2 95-92,92-25,25-29,29-30,30-93,93-4
22 41 0 22-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-112,112-84,84-41
22 41 1 22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-48,48-41
22 41 2 22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-17,17-48,48-41
79 40 0 79-24,24-21,21-0,0-6,6-58,58-105,105-40
79 40 1 79-82,82-109,109-108,108-107,107-106,106-65,65-67,67-101,101-102,102-100,100-59,59-58,58-16,16-32,32-20,20-31,31-38,38-37,37-40
79 40 2 79-24,24-21,21-0,0-6,6-58,58-16,16-32,32-20,20-31,31-38,38-37,37-40
83 45 0 83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45
83 45 1 83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-17,17-73,73-70,70-71,71-44,44-45
83 45 2 83-52,52-88,88-51,51-50,50-49,49-56,56-89,89-55,55-53,53-113,113-54,54-98,98-45
69 2 0 69-46,46-47,47-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-90,90-2
69 2 1 69-99,99-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-25,25-29,29-30,30-93,93-4,4-3,3-2
69 2 2 69-99,99-66,66-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-90,90-2
99 65 0 99-67,67-65
99 65 1 99-69,69-68,68-86,86-62,62-61,61-67,67-101,101-102,102-103,103-1,1-64,64-63,63-106,106-65
99 65 2 99-69,69-68,68-86,86-62,62-61,61-67,67-65
59 20 0 59-58,58-16,16-32,32-20
59 20 1 59-100,100-102,102-101,101-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-35,35-36,36-33,33-34,34-39,39-40,40-37,37-38,38-31,31-20
59 20 2 59-58,58-105,105-40,40-37,37-38,38-31,31-20
25 100 0 25-95,95-97,97-96,96-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-59,59-100
25 100 1 25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-102,102-100
25 100 2 25-94,94-91,91-96,96-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-59,59-100
45 25 0 45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-25
45 25 1 45-44,44-71,71-70,70-73,73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-25
45 25 2 45-98,98-54,54-113,113-53,53-55,55-89,89-56,56-49,49-50,50-51,51-88,88-52,52-83,83-5,5-91,91-94,94-25
102 74 0 102-101,101-67,67-61,61-77,77-76,76-85,85-74
102 74 1 102-103,103-1,1-64,64-63,63-106,106-65,65-67,67-99,99-69,69-46,46-47,47-98,98-45,45-44,44-71,71-70,70-73,73-18,18-72,72-75,75-74
102 74 2 102-100,100-10,10-13,13-12,12-101,101-67,67-61,61-77,77-76,76-85,85-74
49 94 0 49-50,50-51,51-88,88-52,52-83,83-5,5-91,91-94
49 94 1 49-56,56-89,89-55,55-53,53-113,113-66,66-99,99-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-25,25-94
49 94 2 49-50,50-51,51-88,88-52,52-83,83-5,5-91,91-96,96-97,97-95,95-25,25-94
89 112 0 89-55,55-53,53-113,113-54,54-98,98-45,45-44,44-112
89 112 1 89-56,56-49,49-50,50-51,51-88,88-52,52-83,83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-48,48-41,41-84,84-112
89 112 2 89-55,55-53,53-113,113-54,54-98,98-45,45-44,44-43,43-42,42-84,84-112
31 90 0 31-38,38-37,37-40,40-39,39-34,34-33,33-36,36-35,35-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-90
31 90 1 31-20,20-32,32-16,16-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-97,97-95,95-25,25-29,29-30,30-93,93-4,4-3,3-2,2-90
31 90 2 31-20,20-32,32-16,16-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-91,91-94,94-90
35 31 0 35-36,36-33,33-34,34-39,39-40,40-37,37-38,38-31
35 31 1 35-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-102,102-100,100-59,59-58,58-16,16-32,32-20,20-31
35 31 2 35-36,36-33,33-34,34-39,39-40,40-105,105-58,58-16,16-32,32-20,20-31
92 84 0 92-25,25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-112,112-84
92 84 1 92-95,95-97,97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-48,48-41,41-84
92 84 2 92-95,95-97,97-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-112,112-84
55 64 0 55-53,53-113,113-66,66-99,99-67,67-101,101-102,102-103,103-1,1-64
55 64 1 55-89,89-56,56-49,49-50,50-51,51-88,88-52,52-83,83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-63,63-64
55 64 2 55-53,53-113,113-66,66-99,99-67,67-65,65-106,106-63,63-64
96 31 0 96-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-16,16-32,32-20,20-31
96 31 1 96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-35,35-36,36-33,33-34,34-39,39-40,40-37,37-38,38-31
96 31 2 96-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-105,105-40,40-37,37-38,38-31
