s t k edges
14 13 0 14-21,21-20,20-13
14 13 1 14-15,15-16,16-17,17-13
14 13 2 14-21,21-20,20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-13
12 5 0 12-6,6-5
12 5 1 12-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-7,7-4,4-5
12 5 2 12-6,6-7,7-4,4-5
10 21 0 10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21
10 21 1 10-11,11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21
10 21 2 10-12,12-18,18-19,19-20,20-21
25 27 0 25-26,26-27
25 27 1 25-24,24-18,18-12,12-10,10-11,11-31,31-29,29-28,28-27
25 27 2 25-26,26-30,30-31,31-29,29-28,28-27
15 8 0 15-16,16-17,17-9,9-8
15 8 1 15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-8
15 8 2 15-14,14-21,21-20,20-13,13-17,17-9,9-8
13 8 0 13-17,17-9,9-8
13 8 1 13-20,20-19,19-18,18-12,12-6,6-8
13 8 2 13-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8
11 24 0 11-10,10-12,12-18,18-24
11 24 1 11-31,31-30,30-26,26-25,25-24
11 24 2 11-31,31-29,29-28,28-27,27-26,26-25,25-24
26 16 0 26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16
26 16 1 26-30,30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16
26 16 2 26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-16
0 3 0 0-3
0 3 1 0-1,1-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3
0 3 2 0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3
24 0 0 24-18,18-12,12-6,6-1,1-0
24 0 1 24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0
24 0 2 24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0
3 14 0 3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14
3 14 1 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14
3 14 2 3-0,0-1,1-6,6-12,12-18,18-19,19-20,20-21,21-14
27 29 0 27-28,28-29
27 29 1 27-26,26-30,30-31,31-29
27 29 2 27-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-29
1 2 0 1-0,0-3,3-2
1 2 1 1-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2
1 2 2 1-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2
4 9 0 4-5,5-6,6-8,8-9
4 9 1 4-7,7-6,6-12,12-18,18-19,19-20,20-13,13-17,17-9
4 9 2 4-7,7-6,6-8,8-9
28 30 0 28-27,27-26,26-30
28 30 1 28-29,29-31,31-30
28 30 2 28-27,27-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-30
2 9 0 2-3,3-0,0-1,1-6,6-8,8-9
2 9 1 2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-9
2 9 2 2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-8,8-9
5 12 0 5-6,6-12
5 12 1 5-4,4-7,7-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-12
5 12 2 5-4,4-7,7-6,6-12
29 31 0 29-31
29 31 1 29-28,28-27,27-26,26-30,30-31
29 31 2 29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31
3 20 0 3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20
3 20 1 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20
3 20 2 3-0,0-1,1-6,6-12,12-18,18-19,19-20
6 3 0 6-1,1-0,0-3
6 3 1 6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3
6 3 2 6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3
30 28 0 30-26,26-27,27-28
30 28 1 30-31,31-29,29-28
30 28 2 30-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-29,29-28
4 23 0 4-5,5-6,6-1,1-0,0-3,3-2,2-23
4 23 1 4-7,7-6,6-12,12-10,10-11,11-31,31-22,22-23
4 23 2 4-7,7-6,6-1,1-0,0-3,3-2,2-23
19 25 0 19-18,18-24,24-25
19 25 1 19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26,26-25
19 25 2 19-18,18-12,12-10,10-11,11-31,31-30,30-26,26-25
7 10 0 7-6,6-12,12-10
7 10 1 7-4,4-5,5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10
7 10 2 7-4,4-5,5-6,6-12,12-10
31 25 0 31-30,30-26,26-25
31 25 1 31-11,11-10,10-12,12-18,18-24,24-25
31 25 2 31-29,29-28,28-27,27-26,26-25
5 22 0 5-6,6-12,12-10,10-11,11-31,31-22
5 22 1 5-4,4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22
5 22 2 5-6,6-1,1-0,0-3,3-2,2-23,23-22
20 18 0 20-19,19-18
20 18 1 20-13,13-17,17-9,9-8,8-6,6-12,12-18
20 18 2 20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-18
16 18 0 16-17,17-9,9-8,8-6,6-12,12-18
16 18 1 16-15,15-14,14-21,21-20,20-19,19-18
16 18 2 16-17,17-13,13-20,20-19,19-18
21 19 0 21-20,20-19
21 19 1 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-18,18-19
21 19 2 21-14,14-15,15-16,16-17,17-13,13-20,20-19
17 19 0 17-13,13-20,20-19
17 19 1 17-9,9-8,8-6,6-12,12-18,18-19
17 19 2 17-16,16-15,15-14,14-21,21-20,20-19
22 24 0 22-31,31-30,30-26,26-25,25-24
22 24 1 22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24
22 24 2 22-31,31-11,11-10,10-12,12-18,18-24
18 24 0 18-24
18 24 1 18-12,12-10,10-11,11-31,31-30,30-26,26-25,25-24
18 24 2 18-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24
23 29 0 23-22,22-31,31-29
23 29 1 23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29
23 29 2 23-22,22-31,31-30,30-26,26-27,27-28,28-29
8 30 0 8-6,6-12,12-10,10-11,11-31,31-30
8 30 1 8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30
8 30 2 8-6,6-12,12-18,18-24,24-25,25-26,26-30
9 31 0 9-8,8-6,6-12,12-10,10-11,11-31
9 31 1 9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31
9 31 2 9-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31
14 20 0 14-21,21-20
14 20 1 14-15,15-16,16-17,17-13,13-20
14 20 2 14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-18,18-19,19-20
10 28 0 10-11,11-31,31-29,29-28
10 28 1 10-12,12-18,18-24,24-25,25-26,26-27,27-28
10 28 2 10-11,11-31,31-30,30-26,26-27,27-28
25 28 0 25-26,26-27,27-28
25 28 1 25-24,24-18,18-12,12-10,10-11,11-31,31-29,29-28
25 28 2 25-26,26-30,30-31,31-29,29-28
15 17 0 15-16,16-17
15 17 1 15-14,14-21,21-20,20-13,13-17
15 17 2 15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-8,8-9,9-17
13 1 0 13-17,17-9,9-8,8-6,6-1
13 1 1 13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1
13 1 2 13-20,20-19,19-18,18-12,12-6,6-1
11 17 0 11-10,10-12,12-6,6-8,8-9,9-17
11 17 1 11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17
11 17 2 11-10,10-12,12-18,18-19,19-20,20-13,13-17
26 27 0 26-27
26 27 1 26-30,30-31,31-29,29-28,28-27
26 27 2 26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-29,29-28,28-27
0 26 0 0-1,1-6,6-12,12-18,18-24,24-25,25-26
0 26 1 0-3,3-2,2-23,23-22,22-31,31-30,30-26
0 26 2 0-1,1-6,6-12,12-10,10-11,11-31,31-30,30-26
24 7 0 24-18,18-12,12-6,6-7
24 7 1 24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-5,5-4,4-7
24 7 2 24-18,18-12,12-6,6-5,5-4,4-7
12 26 0 12-18,18-24,24-25,25-26
12 26 1 12-10,10-11,11-31,31-30,30-26
12 26 2 12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26
27 18 0 27-26,26-25,25-24,24-18
27 18 1 27-28,28-29,29-31,31-11,11-10,10-12,12-18
27 18 2 27-26,26-30,30-31,31-11,11-10,10-12,12-18
1 27 0 1-6,6-12,12-18,18-24,24-25,25-26,26-27
1 27 1 1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27
1 27 2 1-6,6-12,12-10,10-11,11-31,31-30,30-26,26-27
25 6 0 25-24,24-18,18-12,12-6
25 6 1 25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6
25 6 2 25-26,26-30,30-31,31-11,11-10,10-12,12-6
13 27 0 13-20,20-19,19-18,18-24,24-25,25-26,26-27
13 27 1 13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27
13 27 2 13-17,17-9,9-8,8-6,6-12,12-18,18-24,24-25,25-26,26-27
28 21 0 28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21
28 21 1 28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21
28 21 2 28-29,29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21
2 0 0 2-3,3-0
2 0 1 2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-1,1-0
2 0 2 2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0
26 5 0 26-25,25-24,24-18,18-12,12-6,6-5
26 5 1 26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4,4-5
26 5 2 26-30,30-31,31-11,11-10,10-12,12-6,6-5
29 24 0 29-28,28-27,27-26,26-25,25-24
29 24 1 29-31,31-11,11-10,10-12,12-18,18-24
29 24 2 29-31,31-30,30-26,26-25,25-24
3 29 0 3-2,2-23,23-22,22-31,31-29
3 29 1 3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29
3 29 2 3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-29
27 8 0 27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8
27 8 1 27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8
27 8 2 27-26,26-25,25-24,24-18,18-12,12-6,6-8
30 7 0 30-26,26-25,25-24,24-18,18-12,12-6,6-7
30 7 1 30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-5,5-4,4-7
30 7 2 30-31,31-11,11-10,10-12,12-6,6-7
4 30 0 4-5,5-6,6-12,12-18,18-24,24-25,25-26,26-30
4 30 1 4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30
4 30 2 4-5,5-6,6-12,12-10,10-11,11-31,31-30
19 30 0 19-18,18-24,24-25,25-26,26-30
19 30 1 19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30
19 30 2 19-18,18-12,12-10,10-11,11-31,31-30
