s t k edges
52 95 1 52-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95
52 95 2 52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95
15 85 0 15-39,39-101,101-47,47-84,84-85
15 85 1 15-87,87-52,52-39,39-74,74-41,41-46,46-80,80-79,79-86,86-85
15 85 2 15-39,39-3,3-78,78-83,83-84,84-85
56 26 0 56-0,0-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26
56 26 1 56-58,58-75,75-54,54-6,6-4,4-3,3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-21,21-73,73-26
56 26 2 56-0,0-55,55-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26
76 101 0 76-3,3-39,39-101
76 101 1 76-4,4-3,3-78,78-83,83-84,84-47,47-101
76 101 2 76-8,8-7,7-4,4-5,5-38,38-39,39-74,74-41,41-46,46-101
42 21 0 42-81,81-82,82-24,24-25,25-20,20-19,19-21
42 21 1 42-43,43-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-21
42 21 2 42-81,81-82,82-24,24-23,23-26,26-73,73-21
32 3 0 32-18,18-94,94-52,52-39,39-3
32 3 1 32-31,31-29,29-69,69-71,71-6,6-4,4-3
32 3 2 32-30,30-102,102-89,89-88,88-65,65-39,39-38,38-5,5-4,4-76,76-3
18 42 0 18-94,94-52,52-39,39-43,43-42
18 42 1 18-32,32-30,30-102,102-89,89-88,88-87,87-52,52-45,45-44,44-42
18 42 2 18-31,31-29,29-69,69-71,71-64,64-65,65-39,39-101,101-46,46-48,48-49,49-42
38 41 0 38-39,39-74,74-41
38 41 1 38-5,5-4,4-3,3-39,39-101,101-46,46-41
38 41 2 38-39,39-101,101-46,46-41
95 40 0 95-22,22-19,19-20,20-25,25-24,24-79,79-80,80-46,46-41,41-40
95 40 1 95-50,50-53,53-72,72-73,73-26,26-23,23-24,24-82,82-81,81-42,42-49,49-40
95 40 2 95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-49,49-40
99 45 0 99-98,98-97,97-96,96-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-44,44-45
99 45 1 99-100,100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-52,52-45
99 45 2 99-100,100-50,50-53,53-72,72-73,73-26,26-23,23-24,24-82,82-81,81-42,42-44,44-45
65 77 0 65-39,39-3,3-78,78-77
65 77 1 65-88,88-87,87-52,52-39,39-101,101-47,47-2,2-77
65 77 2 65-39,39-101,101-47,47-2,2-77
85 2 0 85-84,84-83,83-78,78-77,77-2
85 2 1 85-86,86-79,79-80,80-46,46-47,47-2
85 2 2 85-84,84-47,47-2
14 6 0 14-17,17-36,36-37,37-3,3-4,4-6
14 6 1 14-74,74-39,39-65,65-64,64-71,71-6
14 6 2 14-74,74-39,39-3,3-4,4-6
71 51 0 71-64,64-67,67-94,94-52,52-51
71 51 1 71-6,6-4,4-3,3-39,39-52,52-45,45-51
71 51 2 71-64,64-65,65-39,39-52,52-51
75 52 0 75-55,55-8,8-76,76-3,3-39,39-52
75 52 1 75-54,54-6,6-71,71-64,64-67,67-94,94-52
75 52 2 75-58,58-56,56-0,0-8,8-7,7-4,4-5,5-38,38-39,39-15,15-87,87-52
51 63 0 51-52,52-94,94-67,67-64,64-71,71-6,6-54,54-62,62-63
51 63 1 51-45,45-52,52-39,39-3,3-76,76-8,8-0,0-56,56-58,58-61,61-60,60-63
51 63 2 51-52,52-39,39-3,3-4,4-6,6-54,54-62,62-63
81 68 0 81-42,42-43,43-39,39-52,52-94,94-67,67-68
81 68 1 81-82,82-24,24-79,79-80,80-46,46-101,101-39,39-65,65-64,64-71,71-69,69-90,90-68
81 68 2 81-42,42-43,43-39,39-65,65-64,64-67,67-68
94 99 0 94-52,52-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99
94 99 1 94-89,89-88,88-65,65-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95,95-96,96-97,97-98,98-99
94 99 2 94-52,52-45,45-44,44-42,42-81,81-82,82-24,24-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99
27 38 0 27-28,28-82,82-81,81-42,42-43,43-39,39-38
27 38 1 27-24,24-23,23-85,85-84,84-83,83-78,78-3,3-4,4-5,5-38
27 38 2 27-24,24-82,82-81,81-42,42-43,43-39,39-38
47 43 0 47-101,101-39,39-43
47 43 1 47-46,46-48,48-49,49-42,42-43
47 43 2 47-46,46-101,101-39,39-43
88 56 0 88-65,65-39,39-3,3-76,76-8,8-0,0-56
88 56 1 88-89,89-94,94-67,67-64,64-71,71-6,6-54,54-75,75-58,58-56
88 56 2 88-87,87-52,52-39,39-38,38-5,5-4,4-7,7-8,8-55,55-0,0-1,1-57,57-56
17 12 0 17-14,14-74,74-39,39-52,52-94,94-18,18-12
17 12 1 17-36,36-37,37-3,3-39,39-65,65-88,88-89,89-94,94-11,11-13,13-12
17 12 2 17-36,36-37,37-3,3-39,39-52,52-94,94-18,18-12
101 17 0 101-46,46-41,41-74,74-14,14-17
101 17 1 101-39,39-3,3-37,37-36,36-17
101 17 2 101-39,39-74,74-14,14-17
3 49 0 3-39,39-43,43-42,42-49
3 49 1 3-78,78-83,83-84,84-47,47-46,46-48,48-49
3 49 2 3-4,4-5,5-38,38-39,39-74,74-41,41-40,40-49
23 18 0 23-24,24-82,82-81,81-42,42-43,43-39,39-52,52-94,94-18
23 18 1 23-85,85-84,84-83,83-78,78-3,3-4,4-6,6-71,71-69,69-29,29-31,31-18
23 18 2 23-26,26-73,73-21,21-19,19-20,20-25,25-24,24-79,79-80,80-46,46-101,101-39,39-65,65-88,88-89,89-102,102-30,30-32,32-18
64 33 0 64-65,65-39,39-74,74-41,41-33
64 33 1 64-71,71-6,6-4,4-3,3-37,37-36,36-35,35-34,34-33
64 33 2 64-65,65-39,39-101,101-46,46-41,41-33
91 32 0 91-71,71-69,69-29,29-30,30-32
91 32 1 91-92,92-90,90-68,68-67,67-94,94-18,18-32
91 32 2 91-71,71-69,69-29,29-31,31-32
84 44 0 84-47,47-101,101-39,39-43,43-42,42-44
84 44 1 84-83,83-78,78-3,3-39,39-52,52-45,45-44
84 44 2 84-47,47-46,46-48,48-49,49-42,42-44
50 76 0 50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-76
50 76 1 50-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-4,4-76
50 76 2 50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-3,3-76
13 88 0 13-10,10-94,94-89,89-88
13 88 1 13-11,11-94,94-52,52-87,87-88
13 88 2 13-12,12-18,18-94,94-67,67-64,64-65,65-88
70 11 0 70-6,6-71,71-64,64-67,67-94,94-11
70 11 1 70-54,54-6,6-4,4-3,3-39,39-52,52-94,94-16,16-11
70 11 2 70-54,54-6,6-71,71-64,64-67,67-94,94-11
74 70 0 74-39,39-3,3-4,4-6,6-70
74 70 1 74-41,41-46,46-101,101-39,39-65,65-64,64-71,71-6,6-54,54-70
74 70 2 74-39,39-65,65-64,64-71,71-6,6-70
40 74 0 40-41,41-74
40 74 1 40-49,49-42,42-43,43-39,39-74
40 74 2 40-49,49-48,48-46,46-41,41-74
3 94 0 3-39,39-52,52-94
3 94 1 3-4,4-6,6-71,71-64,64-67,67-94
3 94 2 3-76,76-4,4-5,5-38,38-39,39-65,65-88,88-89,89-94
60 21 0 60-63,63-62,62-55,55-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-21
60 21 1 60-61,61-58,58-75,75-54,54-6,6-4,4-3,3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-21
60 21 2 60-63,63-62,62-54,54-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-21
64 80 0 64-65,65-39,39-101,101-46,46-80
64 80 1 64-67,67-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-79,79-80
64 80 2 64-65,65-39,39-74,74-41,41-46,46-80
36 30 0 36-37,37-3,3-4,4-6,6-71,71-69,69-29,29-30
36 30 1 36-17,17-14,14-74,74-39,39-52,52-94,94-18,18-32,32-30
36 30 2 36-35,35-34,34-33,33-41,41-46,46-101,101-39,39-65,65-88,88-89,89-102,102-30
22 89 0 22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-65,65-88,88-89
22 89 1 22-95,95-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-52,52-94,94-89
22 89 2 22-19,19-20,20-25,25-24,24-79,79-80,80-46,46-101,101-39,39-65,65-88,88-89
26 20 0 26-73,73-21,21-19,19-20
26 20 1 26-23,23-24,24-25,25-20
26 20 2 26-23,23-85,85-86,86-79,79-24,24-25,25-20
83 93 0 83-78,78-3,3-4,4-6,6-71,71-69,69-93
83 93 1 83-84,84-47,47-101,101-39,39-52,52-94,94-67,67-66,66-93
83 93 2 83-78,78-3,3-39,39-65,65-64,64-67,67-66,66-93
46 83 0 46-47,47-84,84-83
46 83 1 46-101,101-39,39-3,3-78,78-83
46 83 2 46-101,101-47,47-84,84-83
69 82 0 69-90,90-68,68-67,67-64,64-65,65-39,39-43,43-42,42-81,81-82
69 82 1 69-71,71-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-24,24-82
69 82 2 69-93,93-66,66-67,67-94,94-52,52-39,39-101,101-46,46-80,80-79,79-24,24-27,27-28,28-82
16 98 0 16-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95,95-96,96-97,97-98
16 98 1 16-10,10-94,94-89,89-88,88-65,65-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99,99-98
16 98 2 16-94,94-52,52-45,45-44,44-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95,95-96,96-97,97-98
73 23 0 73-26,26-23
73 23 1 73-21,21-19,19-20,20-25,25-24,24-23
73 23 2 73-21,21-19,19-20,20-25,25-24,24-79,79-86,86-85,85-23
81 10 0 81-42,42-43,43-39,39-52,52-94,94-10
81 10 1 81-82,82-24,24-79,79-80,80-46,46-101,101-39,39-65,65-88,88-89,89-94,94-16,16-10
81 10 2 81-42,42-44,44-45,45-52,52-94,94-10
2 13 0 2-47,47-101,101-39,39-52,52-94,94-10,10-13
2 13 1 2-77,77-78,78-3,3-39,39-65,65-88,88-89,89-94,94-11,11-13
2 13 2 2-47,47-101,101-39,39-52,52-94,94-11,11-13
79 9 0 79-80,80-46,46-101,101-39,39-3,3-76,76-8,8-0,0-9
79 9 1 79-86,86-85,85-84,84-83,83-78,78-3,3-4,4-7,7-8,8-55,55-9
79 9 2 79-80,80-46,46-101,101-39,39-3,3-76,76-8,8-55,55-9
101 71 0 101-39,39-65,65-64,64-71
101 71 1 101-47,47-2,2-77,77-78,78-3,3-4,4-6,6-71
101 71 2 101-46,46-41,41-74,74-39,39-52,52-94,94-67,67-66,66-93,93-69,69-71
55 48 0 55-8,8-76,76-3,3-39,39-101,101-46,46-48
55 48 1 55-75,75-54,54-6,6-71,71-64,64-65,65-39,39-43,43-42,42-49,49-48
55 48 2 55-0,0-8,8-76,76-3,3-39,39-101,101-46,46-48
96 79 0 96-95,95-22,22-19,19-20,20-25,25-24,24-79
96 79 1 96-97,97-98,98-99,99-100,100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-86,86-79
96 79 2 96-95,95-50,50-53,53-72,72-73,73-26,26-23,23-24,24-79
59 53 0 59-56,56-0,0-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53
59 53 1 59-58,58-75,75-54,54-6,6-4,4-3,3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-50,50-53
59 53 2 59-58,58-56,56-0,0-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53
25 69 0 25-24,24-82,82-81,81-42,42-43,43-39,39-65,65-64,64-71,71-69
25 69 1 25-20,20-19,19-21,21-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-52,52-94,94-67,67-66,66-93,93-69
25 69 2 25-24,24-79,79-80,80-46,46-101,101-39,39-65,65-64,64-71,71-69
31 59 0 31-29,29-69,69-71,71-6,6-54,54-75,75-58,58-59
31 59 1 31-18,18-94,94-52,52-39,39-3,3-76,76-8,8-0,0-56,56-59
31 59 2 31-30,30-29,29-69,69-71,71-6,6-54,54-75,75-58,58-59
35 60 0 35-36,36-37,37-3,3-4,4-6,6-54,54-62,62-63,63-60
35 60 1 35-34,34-33,33-41,41-74,74-39,39-3,3-76,76-8,8-0,0-56,56-58,58-61,61-60
35 60 2 35-36,36-37,37-3,3-76,76-8,8-55,55-62,62-63,63-60
92 59 0 92-91,91-71,71-6,6-54,54-75,75-58,58-59
92 59 1 92-90,90-68,68-67,67-94,94-52,52-39,39-3,3-76,76-8,8-0,0-56,56-59
92 59 2 92-90,90-69,69-71,71-6,6-54,54-75,75-58,58-59
96 62 0 96-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-4,4-6,6-54,54-62
96 62 1 96-97,97-98,98-99,99-100,100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8,8-55,55-62
96 62 2 96-95,95-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-4,4-6,6-54,54-62
82 1 0 82-81,81-42,42-43,43-39,39-3,3-76,76-8,8-0,0-1
82 1 1 82-24,24-23,23-85,85-84,84-83,83-78,78-3,3-4,4-7,7-8,8-55,55-0,0-56,56-57,57-1
82 1 2 82-81,81-42,42-43,43-39,39-3,3-4,4-7,7-8,8-0,0-1
11 7 0 11-94,94-67,67-64,64-71,71-6,6-4,4-7
11 7 1 11-16,16-94,94-52,52-39,39-3,3-76,76-8,8-7
11 7 2 11-94,94-52,52-39,39-3,3-4,4-7
68 60 0 68-90,90-69,69-71,71-6,6-54,54-62,62-63,63-60
68 60 1 68-67,67-64,64-65,65-39,39-3,3-76,76-8,8-0,0-56,56-58,58-61,61-60
68 60 2 68-67,67-64,64-71,71-6,6-54,54-62,62-63,63-60
72 55 0 72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8,8-55
72 55 1 72-53,53-50,50-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-4,4-7,7-8,8-0,0-55
72 55 2 72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-3,3-76,76-8,8-55
101 98 0 101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-96,96-97,97-98
101 98 1 101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99,99-98
101 98 2 101-46,46-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99,99-98
21 98 0 21-19,19-22,22-95,95-96,96-97,97-98
21 98 1 21-73,73-72,72-53,53-50,50-100,100-99,99-98
21 98 2 21-19,19-22,22-95,95-50,50-100,100-99,99-98
44 69 0 44-42,42-43,43-39,39-65,65-64,64-71,71-69
44 69 1 44-45,45-52,52-94,94-67,67-66,66-93,93-69
44 69 2 44-45,45-52,52-94,94-67,67-68,68-90,90-69
7 83 0 7-4,4-3,3-78,78-83
7 83 1 7-8,8-76,76-3,3-39,39-101,101-47,47-84,84-83
7 83 2 7-8,8-76,76-3,3-78,78-83
48 0 0 48-46,46-101,101-39,39-3,3-76,76-8,8-0
48 0 1 48-49,49-42,42-43,43-39,39-38,38-5,5-4,4-7,7-8,8-55,55-0
48 0 2 48-49,49-42,42-43,43-39,39-3,3-76,76-8,8-0
68 67 0 68-67
68 67 1 68-90,90-69,69-71,71-64,64-67
68 67 2 68-90,90-69,69-93,93-66,66-67
81 64 0 81-42,42-43,43-39,39-65,65-64
81 64 1 81-82,82-24,24-79,79-80,80-46,46-101,101-39,39-52,52-94,94-67,67-64
81 64 2 81-42,42-44,44-45,45-52,52-39,39-65,65-64
24 41 0 24-79,79-80,80-46,46-41
24 41 1 24-82,82-81,81-42,42-49,49-40,40-41
24 41 2 24-23,23-85,85-84,84-47,47-101,101-39,39-74,74-41
10 68 0 10-94,94-67,67-68
10 68 1 10-16,16-94,94-18,18-31,31-29,29-69,69-90,90-68
10 68 2 10-16,16-94,94-67,67-68
30 3 0 30-29,29-69,69-71,71-6,6-4,4-3
30 3 1 30-102,102-89,89-88,88-65,65-39,39-3
30 3 2 30-31,31-18,18-94,94-52,52-39,39-38,38-5,5-4,4-76,76-3
87 86 0 87-52,52-39,39-101,101-47,47-84,84-85,85-86
87 86 1 87-15,15-39,39-74,74-41,41-46,46-80,80-79,79-86
87 86 2 87-15,15-39,39-101,101-47,47-84,84-85,85-86
34 94 0 34-33,33-41,41-74,74-39,39-52,52-94
34 94 1 34-35,35-36,36-37,37-3,3-39,39-65,65-88,88-89,89-94
34 94 2 34-35,35-36,36-37,37-3,3-39,39-52,52-94
0 82 0 0-8,8-76,76-3,3-39,39-43,43-42,42-81,81-82
0 82 1 0-55,55-8,8-7,7-4,4-3,3-78,78-83,83-84,84-85,85-23,23-24,24-82
0 82 2 0-56,56-58,58-75,75-54,54-6,6-71,71-64,64-65,65-39,39-101,101-46,46-80,80-79,79-24,24-27,27-28,28-82
20 29 0 20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-52,52-94,94-18,18-31,31-29
20 29 1 20-19,19-21,21-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-4,4-6,6-71,71-69,69-29
20 29 2 20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-65,65-64,64-71,71-69,69-29
77 28 0 77-2,2-47,47-46,46-80,80-79,79-24,24-82,82-28
77 28 1 77-78,78-83,83-84,84-85,85-23,23-24,24-27,27-28
77 28 2 77-2,2-47,47-84,84-85,85-23,23-24,24-82,82-28
24 88 0 24-82,82-81,81-42,42-43,43-39,39-65,65-88
24 88 1 24-79,79-80,80-46,46-101,101-39,39-15,15-87,87-88
24 88 2 24-23,23-85,85-84,84-83,83-78,78-3,3-39,39-52,52-94,94-89,89-88
6 24 0 6-4,4-3,3-39,39-43,43-42,42-81,81-82,82-24
6 24 1 6-71,71-64,64-65,65-39,39-101,101-46,46-80,80-79,79-24
6 24 2 6-54,54-62,62-55,55-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-24
67 26 0 67-64,64-65,65-39,39-101,101-47,47-84,84-85,85-23,23-26
67 26 1 67-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-21,21-73,73-26
67 26 2 67-94,94-52,52-39,39-101,101-47,47-84,84-85,85-23,23-26
57 16 0 57-1,1-0,0-8,8-76,76-3,3-39,39-52,52-94,94-16
57 16 1 57-56,56-58,58-75,75-54,54-6,6-71,71-64,64-67,67-94,94-10,10-16
57 16 2 57-56,56-0,0-8,8-76,76-3,3-39,39-52,52-94,94-16
43 37 0 43-39,39-3,3-37
43 37 1 43-42,42-49,49-40,40-41,41-33,33-34,34-35,35-36,36-37
43 37 2 43-39,39-38,38-5,5-4,4-3,3-37
100 82 0 100-50,50-53,53-72,72-73,73-26,26-23,23-24,24-82
100 82 1 100-99,99-98,98-97,97-96,96-95,95-22,22-19,19-20,20-25,25-24,24-27,27-28,28-82
100 82 2 100-50,50-95,95-22,22-19,19-20,20-25,25-24,24-82
63 46 0 63-62,62-55,55-8,8-76,76-3,3-39,39-101,101-46
63 46 1 63-60,60-61,61-58,58-75,75-54,54-6,6-4,4-3,3-78,78-83,83-84,84-47,47-46
63 46 2 63-62,62-54,54-6,6-4,4-3,3-39,39-101,101-46
29 74 0 29-31,31-18,18-94,94-52,52-39,39-74
29 74 1 29-93,93-66,66-67,67-64,64-65,65-39,39-101,101-46,46-41,41-74
29 74 2 29-69,69-71,71-6,6-4,4-3,3-37,37-36,36-17,17-14,14-74
33 15 0 33-41,41-74,74-39,39-15
33 15 1 33-34,34-35,35-36,36-37,37-3,3-39,39-52,52-87,87-15
33 15 2 33-41,41-46,46-101,101-39,39-15
90 72 0 90-69,69-71,71-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72
90 72 1 90-68,68-67,67-94,94-52,52-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-50,50-53,53-72
90 72 2 90-68,68-67,67-64,64-65,65-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72
53 68 0 53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-52,52-94,94-67,67-68
53 68 1 53-50,50-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-65,65-64,64-71,71-69,69-90,90-68
53 68 2 53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-65,65-64,64-67,67-68
39 49 0 39-43,43-42,42-49
39 49 1 39-74,74-41,41-40,40-49
39 49 2 39-101,101-46,46-48,48-49
80 46 0 80-46
80 46 1 80-79,79-86,86-85,85-84,84-47,47-46
80 46 2 80-79,79-24,24-23,23-85,85-84,84-47,47-46
100 33 0 100-99,99-98,98-97,97-96,96-95,95-22,22-19,19-20,20-25,25-24,24-79,79-80,80-46,46-41,41-33
100 33 1 100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-37,37-36,36-35,35-34,34-33
100 33 2 100-50,50-53,53-72,72-73,73-26,26-23,23-24,24-79,79-80,80-46,46-41,41-33
15 56 0 15-39,39-3,3-76,76-8,8-0,0-56
15 56 1 15-87,87-88,88-65,65-64,64-71,71-6,6-54,54-75,75-58,58-56
15 56 2 15-39,39-3,3-4,4-7,7-8,8-0,0-56
56 71 0 56-58,58-75,75-54,54-6,6-71
56 71 1 56-0,0-8,8-76,76-3,3-39,39-65,65-64,64-71
56 71 2 56-57,57-1,1-0,0-55,55-8,8-7,7-4,4-5,5-38,38-39,39-52,52-94,94-67,67-66,66-93,93-69,69-71
19 61 0 19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-76,76-8,8-0,0-56,56-58,58-61
19 61 1 19-21,21-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-4,4-6,6-54,54-62,62-63,63-60,60-61
19 61 2 19-20,20-25,25-24,24-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8,8-0,0-56,56-58,58-61
76 58 0 76-8,8-0,0-56,56-58
76 58 1 76-4,4-7,7-8,8-55,55-75,75-58
76 58 2 76-3,3-4,4-6,6-54,54-62,62-63,63-60,60-61,61-58
42 102 0 42-43,43-39,39-15,15-87,87-88,88-89,89-102
42 102 1 42-44,44-45,45-52,52-94,94-18,18-32,32-30,30-102
42 102 2 42-49,49-48,48-46,46-101,101-39,39-65,65-64,64-67,67-66,66-102
66 96 0 66-67,67-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95,95-96
66 96 1 66-102,102-89,89-88,88-65,65-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99,99-98,98-97,97-96
66 96 2 66-67,67-64,64-65,65-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95,95-96
52 51 0 52-51
52 51 1 52-45,45-51
52 51 2 52-39,39-43,43-42,42-44,44-45,45-51
56 54 0 56-58,58-75,75-54
56 54 1 56-0,0-55,55-62,62-54
56 54 2 56-57,57-1,1-0,0-8,8-76,76-4,4-6,6-54
42 9 0 42-43,43-39,39-3,3-76,76-8,8-0,0-9
42 9 1 42-44,44-45,45-52,52-39,39-38,38-5,5-4,4-7,7-8,8-55,55-9
42 9 2 42-43,43-39,39-3,3-76,76-8,8-55,55-9
28 36 0 28-82,82-81,81-42,42-43,43-39,39-3,3-37,37-36
28 36 1 28-27,27-24,24-79,79-80,80-46,46-41,41-74,74-14,14-17,17-36
28 36 2 28-82,82-81,81-42,42-43,43-39,39-74,74-14,14-17,17-36
32 47 0 32-18,18-94,94-52,52-39,39-101,101-47
32 47 1 32-30,30-102,102-89,89-88,88-65,65-39,39-74,74-41,41-46,46-47
32 47 2 32-31,31-29,29-69,69-71,71-6,6-4,4-3,3-78,78-83,83-84,84-47
89 50 0 89-88,88-65,65-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50
89 50 1 89-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95,95-50
89 50 2 89-94,94-52,52-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50
18 14 0 18-94,94-52,52-39,39-74,74-14
18 14 1 18-31,31-29,29-69,69-71,71-6,6-4,4-3,3-37,37-36,36-17,17-14
18 14 2 18-94,94-67,67-64,64-65,65-39,39-74,74-14
75 67 0 75-54,54-6,6-71,71-69,69-93,93-66,66-67
75 67 1 75-55,55-8,8-76,76-3,3-39,39-65,65-64,64-67
75 67 2 75-58,58-56,56-0,0-8,8-7,7-4,4-5,5-38,38-39,39-52,52-94,94-67
38 85 0 38-5,5-4,4-3,3-78,78-83,83-84,84-85
38 85 1 38-39,39-101,101-46,46-80,80-79,79-86,86-85
38 85 2 38-39,39-101,101-47,47-84,84-85
4 77 0 4-3,3-78,78-77
4 77 1 4-76,76-3,3-39,39-101,101-47,47-2,2-77
4 77 2 4-76,76-3,3-78,78-77
99 73 0 99-100,100-50,50-53,53-72,72-73
99 73 1 99-98,98-97,97-96,96-95,95-22,22-19,19-21,21-73
99 73 2 99-100,100-50,50-95,95-22,22-19,19-21,21-73
65 41 0 65-39,39-74,74-41
65 41 1 65-88,88-87,87-52,52-39,39-101,101-46,46-41
65 41 2 65-64,64-67,67-94,94-52,52-45,45-44,44-42,42-49,49-40,40-41
28 91 0 28-82,82-81,81-42,42-43,43-39,39-65,65-64,64-71,71-91
28 91 1 28-27,27-24,24-79,79-80,80-46,46-101,101-39,39-52,52-94,94-67,67-68,68-90,90-92,92-91
28 91 2 28-82,82-81,81-42,42-43,43-39,39-3,3-4,4-6,6-71,71-91
85 38 0 85-84,84-83,83-78,78-3,3-4,4-5,5-38
85 38 1 85-86,86-79,79-80,80-46,46-101,101-39,39-38
85 38 2 85-84,84-47,47-101,101-39,39-38
91 84 0 91-71,71-6,6-4,4-3,3-78,78-83,83-84
91 84 1 91-92,92-90,90-68,68-67,67-94,94-52,52-39,39-101,101-47,47-84
91 84 2 91-71,71-64,64-65,65-39,39-101,101-47,47-84
71 23 0 71-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23
71 23 1 71-64,64-65,65-39,39-43,43-42,42-81,81-82,82-24,24-23
71 23 2 71-69,69-93,93-66,66-67,67-94,94-52,52-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-21,21-73,73-26,26-23
61 29 0 61-58,58-75,75-54,54-6,6-71,71-69,69-29
61 29 1 61-60,60-63,63-62,62-55,55-8,8-76,76-3,3-39,39-52,52-94,94-18,18-31,31-29
61 29 2 61-60,60-63,63-62,62-54,54-6,6-71,71-69,69-29
47 94 0 47-101,101-39,39-52,52-94
47 94 1 47-46,46-41,41-74,74-39,39-65,65-88,88-89,89-94
47 94 2 47-2,2-77,77-78,78-3,3-4,4-6,6-71,71-64,64-67,67-94
88 101 0 88-65,65-39,39-101
88 101 1 88-87,87-15,15-39,39-74,74-41,41-46,46-101
88 101 2 88-89,89-94,94-52,52-39,39-3,3-78,78-83,83-84,84-47,47-101
